Run,Total,Model_Total,OverallComment,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q1_feedback,Q2_feedback,Q3_feedback,Q4_feedback,Q5_feedback,Q6_feedback,Q7_feedback,Q8_feedback,Q9_feedback,Q10_feedback
11,22,22,"The student demonstrated a good understanding of the tidymodels components (recipes, parsnip models, workflowsets). However, there were significant deviations in process fidelity, particularly in Exercises 8 and 10 where the student redefined variables and workflows instead of chaining operations as expected. Additionally, specific rubric requirements like using the pipe operator in Ex1, stratification in Ex2, and unnesting in Ex7 were missed. Ensure you follow the step-by-step variable assignment and function chaining outlined in the instructions.",2,2,3,3,3,3,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 point for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale` in a logical order, and preps the recipe. All required functions are present.","Code correctly defines three models: `lm_mod_base` (lm engine), `lm_mod_glmnet` (glmnet engine with tuned penalty/mixture), and `lm_mod_rforest` (ranger engine with tuned min_n/trees). All required functions and parameters are present.","Code correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Process fidelity is met.","Code correctly sets seed and calls `rsample::bootstraps()` on `ames_train`. Although the student added `times = 25`, the rubric allows default parameters and does not penalize for specifying a valid number of resamples. The core requirement is met.","Code creates the workflow set correctly. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) but did not unnest them. Deducted 1 point for ProcessFidelity/OutputAccuracy.","The student redefined the workflow set and models in this chunk, deviating from the expected process of updating the existing `all_workflows` variable. Furthermore, the student used `vfold_cv` instead of the bootstrap samples created in Ex6, and used a different variable name (`all_workflows_res`). While the final unnesting/filtering logic is present, the process fidelity is low due to redefinition and incorrect resampling object usage. Deducted 2 points.","Code calls `workflowsets::rank_results()` with correct parameters. However, the student performs extensive additional data manipulation (pivot_wider, etc.) not required by the rubric, which focuses on running the function and comparing output. The core requirement is met, but the extra complexity obscures the direct comparison. Deducted 1 point for ProcessFidelity.",The student redefined the entire workflow and tuning process in this chunk instead of using the finalized workflow from previous steps. The `finalize_workflow` call in Q10b is syntactically incorrect (missing assignment or pipe structure for the tibble). The final comparison uses manual MSE calculation rather than the standard `fit` output comparison expected. Significant deviation from the expected process. Deducted 2 points.
12,18,18,"The student demonstrated understanding of basic model specification and translation (Ex4, Ex5). However, significant deviations occurred in the workflow management exercises (Ex7-Ex10). The student frequently redefined variables, used different resampling methods (vfold vs bootstrap), and ignored specific parameter requirements (stratification, default arguments). The final exercises lacked fidelity to the prescribed workflow pipeline.",2,2,2,3,3,2,1,1,1,1,"Code executes `skimr::skim(dat)` correctly, but fails to use the pipe operator `|>` as required by the rubric. The conclusion about missing data is correct.","Code correctly sets seed and creates splits using `rsample` functions. However, it omits the `strata = 'Sale_Price'` parameter required by the rubric for stratified sampling.","Recipe structure is mostly correct, but `step_center` and `step_scale` are applied to `all_predictors()` instead of `all_numeric_predictors()`. This is incorrect because dummy variables (created by `step_dummy`) should not be centered/scaled in this context, and the outcome variable should not be scaled.","All three models are correctly specified with appropriate engines and tunable parameters (`penalty`, `mixture`, `min_n`, `trees`). `set_mode` is used where necessary.",Correctly calls `parsnip::translate()` on all three model objects to display their templates.,"Code creates bootstrap samples, but explicitly sets `times = 25`. The rubric specifies using default parameters (which is 25, but the instruction says 'leave parameters set to their defaults', implying no explicit argument should be passed if possible, or at least the rubric check looks for default usage. More critically, the rubric check for Ex6 says 'default number of resamples'. While 25 is the default, explicitly passing it is often acceptable, but the rubric emphasizes 'default parameters'. Let's look closer. The rubric says 'leave the parameters set to their defaults'. The student passed `times=25`. This is technically the default. However, the rubric check for Ex6 OutputAccuracy says 'default number of resamples'. I will give full points if it's functionally equivalent, but the rubric is strict on 'ProcessFidelity'. Actually, looking at Ex6 rubric: 'Code must call ... bootstraps() ... with default parameters'. Passing `times=25` is not using the default parameter mechanism, it's overriding it with the same value. I will deduct 1 point for ProcessFidelity.","The student redefined the recipe and models in this chunk, which is redundant but not necessarily wrong. However, the `unnest` step is incomplete. The rubric requires `tidyr::unnest()` on the `info` column. The student only selected `wflow_id` and `info` but did not unnest the `info` column to show its contents as required.","The student did not follow the required process. Instead of updating `all_workflows` and then chaining the specific `select`, `unnest`, `filter`, `group_by`, `arrange`, `slice` pipeline on `all_workflows` as requested, they created a new variable `all_workflows_res` using `vfold_cv` instead of the bootstrap samples from Ex6, and used a different grid size. The final pipeline operates on `all_workflows_res`, not the updated `all_workflows` variable as specified.","The code does not simply call `workflowsets::rank_results(all_workflows, ...)` as required. Instead, it performs complex manual comparisons and pivoting on `all_workflows_res`. It fails to verify consistency with Exercise 8's specific output structure.","The student extracted the workflow and finalized it, but the parameters used (`mtry`, `min_n`) do not match the rubric's expected best parameters (`trees`, `min_n`) derived from the specific workflow set in Ex8. Additionally, the code for fitting and comparing is overly complex and deviates from the simple `fit()` calls on `ames_train` and `ames_test` requested. The final ratio calculation is also based on a different model configuration than the one prescribed by the lab flow."
13,21,21,"The student demonstrated a good understanding of the tidymodels components (recipes, parsnip, rsample) but struggled with strict adherence to the required workflow steps. Key issues include missing the `strata` parameter in data splitting, failing to unnest the workflow info column, and deviating from the required variable updates in the workflow mapping exercises. Code syntax errors in the final exercise also impacted the score.",2,2,3,3,3,2,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 point for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale` in a logical order, and preps the recipe. All required functions are present.","Code correctly defines three models: `lm_mod_base` (lm), `lm_mod_glmnet` (glmnet with tuned penalty/mixture), and `lm_mod_rforest` (ranger with tuned min_n/trees). All required functions and parameters are present.","Code correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Process fidelity is met.","Code sets seed and calls `bootstraps()`. However, the rubric specifies using default parameters. The student explicitly set `times = 25`, which deviates from the 'default parameters' instruction. Deducted 1 point for ProcessFidelity.","Code creates `all_workflows` using `workflow_set`. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) but did not unnest them. Deducted 1 point for CodeExecution/ProcessFidelity.","The student did not update the `all_workflows` variable as required by the rubric ('update the variable all_workflows with the result'). Instead, they created a new variable `all_workflows_res` and used a different resampling method (vfold_cv instead of the bootstrap samples from Ex6). While the unnesting/filtering logic is present, the core workflow mapping step deviates significantly from the required process. Deducted 2 points.","Code calls `rank_results` with correct parameters. However, the input object is `all_workflows_res` (from the deviated Ex8) rather than the updated `all_workflows` as implied by the sequential workflow. The comparison logic is also overly complex compared to the simple verification requested. Deducted 1 point for ProcessFidelity.","The student extracted the workflow and finalized it, but the code is highly convoluted and re-defines recipes/models unnecessarily. More critically, the `finalize_workflow` call in Q10b has a syntax error (missing comma or incorrect structure between the pipe and the tibble). The final fit comparison is present but relies on the previous errors. Deducted 2 points for CodeExecution and ProcessFidelity."
14,21,21,"The student demonstrated a good understanding of the individual components (recipes, models, translation) in the early exercises. However, starting from Exercise 7, the student repeatedly redefined variables and changed model specifications (e.g., using vfold instead of bootstrap, changing tuning parameters), which deviated significantly from the required workflow. This led to lower scores in the later exercises despite the code being syntactically functional in isolation.",2,2,3,3,3,2,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","The code correctly sets the seed and creates the split. However, it is missing the `strata = 'Sale_Price'` parameter in `initial_split`, which is required by the rubric for OutputAccuracy. Deducted 1 point.","The recipe is created with the correct formula and steps (`step_log`, `step_other`, `step_dummy`, `step_center`, `step_scale`). The order is logical (dummy variables created before centering/scaling). `prep()` and `tidy()` are used. Full marks.","Three models are created correctly: `lm_mod_base` (lm), `lm_mod_glmnet` (glmnet with penalty/mixture tuned), and `lm_mod_rforest` (ranger with min_n/trees tuned). `set_engine` and `set_mode` are used appropriately. Full marks.","The student correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Full marks.","The student sets the seed and calls `bootstraps()`. However, they explicitly set `times = 25`, whereas the rubric specifies using 'default parameters'. While not a critical error, it deviates from the strict process fidelity. Deducted 1 point for ProcessFidelity.","The `workflow_set` is created. However, the student redefined the models and recipe in this chunk, changing the model names (e.g., `lm` instead of `base`, `ranger` instead of `forest`) and parameters (e.g., `mixture = 1` instead of `tune()` for glmnet). This deviates from the expected process of using the previously defined variables. Additionally, the unnesting step only selects columns but does not fully `unnest(info)` as requested to show contents. Deducted 1 point for ProcessFidelity/OutputAccuracy.","The student completely rewrote the workflow setup, using `vfold_cv` instead of the bootstrap samples from Ex6, and changed model specifications. The final extraction code is syntactically correct for unnesting/filtering, but the context is wrong due to the redefinition of variables. Deducted 2 points for ProcessFidelity and OutputAccuracy.",The student calls `rank_results` but on a variable `all_workflows_res` that was redefined in Ex8 with different parameters (vfold instead of bootstrap). The comparison logic is present but based on the incorrect workflow set. Deducted 1 point for ProcessFidelity.,"The student redefined the entire workflow again. In Q10b, the syntax for `finalize_workflow` is incorrect (missing comma or argument structure error with `best_params` and the tibble). The final calculation of MSE ratio is present but relies on the redefined and potentially inconsistent workflow. Deducted 2 points for CodeExecution and ProcessFidelity."
15,21,21,"The student demonstrated a good understanding of the tidymodels components (recipes, parsnip, rsample) and correctly implemented the core modeling and preprocessing steps in Exercises 3-5. However, there were consistent deviations from the specific process requirements in the rubric, such as omitting stratification in splits, not using pipes where required, and redefining variables/workflows in later exercises instead of building upon previous steps. The final exercises were overly complex compared to the expected solution path.",2,2,3,3,3,2,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 point for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale`, and preps the recipe. The order of operations is logical (dummy variables created before centering/scaling predictors). All required functions are present.","Code correctly defines three models: `lm_mod_base` (lm engine), `lm_mod_glmnet` (glmnet engine with tuned penalty/mixture), and `lm_mod_rforest` (ranger engine with tuned min_n/trees). All required functions and parameters are present.","Code correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Process fidelity is met.","Code sets seed and calls `bootstraps()`. However, the rubric specifies using default parameters. The student explicitly set `times = 25`. While not strictly 'incorrect' in a vacuum, it deviates from the 'default parameters' instruction in the rubric's ProcessFidelity check. Deducted 1 point.","Code creates `all_workflows` using `workflow_set`. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) but did not unnest them. Deducted 1 point for ProcessFidelity/OutputAccuracy.","The student redefined the workflow set and models in this chunk, deviating significantly from the expected process of updating the existing `all_workflows` variable. They also used `vfold_cv` instead of the bootstrap samples created in Ex6, and used a different variable name (`all_workflows_res`). While the final unnesting/filtering logic is present, the process fidelity is low due to redefinition and deviation from the specified workflow variable. Deducted 2 points.","Code calls `rank_results` with correct parameters. However, the student performed extensive additional data manipulation (pivoting, selecting specific columns) not required by the rubric, which focuses on simply running the function and comparing. The core requirement is met, but the extra complexity obscures the direct comparison. Deducted 1 point for ProcessFidelity.","The student's code is overly complex and deviates from the rubric's expected process. The rubric expects extracting the 'base_forest' workflow, finalizing with specific parameters (trees=1, min_n=11), and fitting on train/test data to compare MSE. The student re-ran the entire tuning process, used `vfold_cv` instead of the bootstrap/train-test split context, and calculated MSE manually via predictions rather than using the workflow fit objects directly as implied by the simpler rubric steps. Significant deviation in ProcessFidelity. Deducted 2 points."
16,21,21,"The student demonstrated a good understanding of the individual components (recipes, models, translation) in the early exercises. However, significant points were lost in the later exercises (7-10) due to deviating from the prescribed workflow. Specifically, the student redefined models and resampling strategies (switching from bootstrap to vfold) instead of building upon previous chunks, and failed to use the required `unnest` function in Exercise 7. Code execution in Exercise 10 was also flawed.",2,2,3,3,3,2,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","The code correctly sets the seed and creates the split. However, it is missing the `strata = 'Sale_Price'` parameter in `initial_split()`, which is required by the rubric for OutputAccuracy. Deducted 1 point.","The recipe is created with the correct formula and steps (`step_log`, `step_other`, `step_dummy`, `step_center`, `step_scale`). The order is logical (dummy variables created before centering/scaling). `prep()` and `tidy()` are used. Full marks.","Three models are defined correctly: `lm_mod_base` (lm), `lm_mod_glmnet` (glmnet with penalty/mixture tuned), and `lm_mod_rforest` (ranger with min_n/trees tuned). Full marks.",The student correctly calls `parsnip::translate()` on all three model objects. Full marks.,"The student sets the seed and calls `bootstraps()`. However, they explicitly set `times = 25`, whereas the rubric specifies using 'default parameters'. While not a critical error, it deviates from the strict process fidelity of using defaults. Deducted 1 point for ProcessFidelity/OutputAccuracy deviation.","The workflow set is created. However, the student redefined the models and recipe in this chunk, changing the model names (e.g., `lm` instead of `base`, `ranger` instead of `forest`) and parameters (e.g., `mtry` instead of `trees` for tuning in some places, or fixed values). More importantly, the second code chunk only selects `wflow_id` and `info` but does NOT unnest the `info` column as required by the rubric (`tidyr::unnest(info)`). Deducted 1 point for missing unnest step.","The student completely rewrote the workflow setup, changing resampling method to `vfold_cv` instead of using the `train_resamples` (bootstrap) created in Ex6. They also changed model specifications. While the final dplyr chain for extracting metrics is syntactically correct, the process fidelity is low because it does not follow the lab's prescribed workflow (using the bootstrap resamples and the specific models defined in Ex4). Deducted 2 points for ProcessFidelity and OutputAccuracy deviations.","The student calls `rank_results()` but on their custom `all_workflows_res` object rather than the standard `all_workflows` from the lab flow. The code is present and functional for their context, but deviates from the expected process. Deducted 1 point for ProcessFidelity.","The student's code is overly complex and deviates significantly from the rubric. They redefined the recipe with `skip=TRUE`, used `vfold_cv` again, and calculated MSE manually using `predict()` and `metrics()` rather than using `fit()` on the workflow and comparing OOB errors as implied by the rubric's reference to 'OOB prediction errors' (which typically refers to Ranger's internal OOB or simple fit comparison). The `finalize_workflow` call in Q10b is syntactically broken (missing comma/argument structure). Deducted 2 points for ProcessFidelity and CodeExecution issues."
17,20,20,"The student demonstrated a good understanding of the individual components (recipes, models, basic splitting) in the early exercises. However, significant deviations occurred in the later exercises (8-10), where the student re-implemented the tuning and evaluation process using cross-validation instead of the required bootstrap workflow and specific functions. This led to lower scores in process fidelity for the final third of the lab.",2,2,3,3,3,2,2,1,1,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 point for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale`, and preps the recipe. The order of operations is logical (dummy variables created before centering/scaling). All criteria met.","Code correctly defines three models: `lm_mod_base` (lm), `lm_mod_glmnet` (glmnet with tuned penalty/mixture), and `lm_mod_rforest` (ranger with tuned min_n/trees). All required functions and parameters are present.",Code correctly calls `parsnip::translate()` on all three model objects. Output accuracy is assumed based on correct code structure.,"Code sets seed and calls `bootstraps()`. However, the rubric specifies using default parameters. The student explicitly set `times = 25`, which deviates from the 'default parameters' instruction. Deducted 1 point for ProcessFidelity.","Code creates the workflow set. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) without unnesting. Deducted 1 point for ProcessFidelity/OutputAccuracy.","The student did not follow the required process. Instead of updating `all_workflows` with `workflow_map` using the bootstrap resamples from Ex6, they redefined the workflow set, used `vfold_cv` instead of bootstraps, and created a new variable `all_workflows_res`. The subsequent unnesting/filtering code is syntactically correct but operates on the wrong object/process. Deducted 2 points for ProcessFidelity and OutputAccuracy.","The student did not run the specific code requested (`workflowsets::rank_results(all_workflows, ...)`). Instead, they performed a complex manual comparison using `extract_workflow_set_result` and `pivot_wider`. While the intent was to compare, the specific code execution required by the rubric was missing. Deducted 2 points for CodeExecution and ProcessFidelity.","The student extracted a workflow and finalized it, but the process was significantly deviated from the rubric. They re-ran the entire tuning process with `vfold_cv` instead of using the results from previous exercises. They also used `predict` and `metrics` functions instead of simply fitting the workflow to compare OOB errors as implied by the solution template. The final ratio calculation is present but based on a non-standard workflow. Deducted 2 points for ProcessFidelity and OutputAccuracy."
18,20,20,"The student demonstrates a good understanding of the individual components (recipes, models, translation) but struggles with the integrated workflow. Key issues include not using the pipe operator in Ex1, missing stratification in Ex2, and significantly deviating from the prescribed workflow in Ex7-10 by redefining variables and resampling methods instead of chaining operations on the existing objects. The code in the final exercises is overly complex and contains syntax errors in the finalization step.",2,2,3,3,3,2,2,1,1,1,"Code executes and uses `skimr::skim()`, but fails to use the pipe operator `|>` as required by the rubric. Also, `dat` is redefined inside the chunk rather than using the global variable.","Code structure is correct (set.seed, initial_split, training/testing), but missing the `strata = 'Sale_Price'` parameter required by the rubric for OutputAccuracy.","Correctly creates recipe with specified formula, applies log, other, dummy, center, and scale steps in a logical order, and preps/tidies the recipe.","Correctly defines three models (lm, glmnet, ranger) with appropriate engines and tunable parameters (`tune()`). Note: `tune()` used without namespace is acceptable if tidymodels is loaded, which it is.",Correctly calls `parsnip::translate()` on all three model objects.,"Code executes and creates bootstrap samples, but explicitly sets `times = 25` instead of using the default parameters as instructed ('You can leave the parameters set to their defaults').","Creates workflow set correctly, but fails to `unnest` the `info` column as required by the rubric. Instead, it only selects the columns. Also, model definitions in this chunk differ slightly from Ex4 (e.g., `mixture=1` instead of `tune()`), which may cause issues later, but the primary deduction is for missing the unnest step.","The student redefines the entire workflow process using `vfold_cv` instead of the `train_resamples` (bootstrap) created in Ex6, and uses a different variable name (`all_workflows_res`). While the final dplyr chain for extracting metrics is structurally correct, it does not operate on the `all_workflows` variable updated by the provided `workflow_map` code block as intended by the lab flow.",Code calls `rank_results` but on the custom `all_workflows_res` object rather than the `all_workflows` object. The comparison logic is overly complex and deviates from the simple verification requested.,The student re-runs the entire modeling pipeline in this chunk. The `finalize_workflow` call is syntactically incorrect (missing comma/argument structure). The final ratio calculation is present but based on a re-run pipeline that deviates significantly from the expected workflow extraction and finalization process.
19,21,21,"The student demonstrated a good understanding of the individual components (recipes, models, EDA) in the early exercises. However, significant points were lost in later exercises due to redefining variables, changing parameters from the rubric specifications (e.g., stratification, bootstrap defaults), and failing to follow the specific process steps (e.g., unnesting info, using pipe operators). Consistency in following the prescribed workflow is crucial for full credit.",2,2,3,3,3,2,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 pt for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 pt for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale` in a logical order, and preps the recipe. All required functions are present.","Code correctly defines three models: `lm_mod_base` (lm), `lm_mod_glmnet` (glmnet with tuned penalty/mixture), and `lm_mod_rforest` (ranger with tuned min_n/trees). All required functions and parameters are present.","Code correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Process fidelity is met.","Code sets seed and calls `bootstraps()`. However, the rubric specifies using default parameters. The student explicitly set `times = 25`, which deviates from the 'default parameters' instruction. Deducted 1 pt for ProcessFidelity.","Code creates `all_workflows` correctly. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) without unnesting. Deducted 1 pt for ProcessFidelity/OutputAccuracy.","The student redefined the workflow set and models with different parameters (e.g., `mixture = 1` instead of `tune()`, added `mtry`) and used `vfold_cv` instead of the bootstrap samples from Ex6. While the final unnesting/filtering logic is present, the process fidelity is significantly compromised by redefining objects and changing resampling methods. Deducted 2 pts.","Code calls `rank_results` with correct parameters. However, the student performed extensive additional data manipulation (pivoting, selecting specific columns) not required by the rubric, which focuses on simply running the function and comparing. The core requirement is met, but the extra complexity suggests deviation from the expected simple process. Deducted 1 pt for ProcessFidelity.","The student redefined the entire workflow, recipe, and models again in this section. The `finalize_workflow` call references `best_params` which is not defined in that specific chunk (it was defined in a previous chunk but the workflow was re-created). The code structure is disjointed from the previous exercises. Deducted 2 pts for ProcessFidelity and CodeExecution issues."
20,21,21,"The student demonstrated a good understanding of the individual components (recipes, models, translation) but struggled with workflow continuity. They frequently redefined objects (recipes, models, workflow sets) in later exercises instead of building upon previous steps. Additionally, specific rubric requirements like using pipes, stratification, and default parameters were occasionally missed. Code structure in later exercises was overly complex and sometimes syntactically flawed.",2,2,3,3,3,2,2,1,2,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 point for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale` in a logical order, and preps the recipe. All required functions are present and used correctly.","Code correctly defines three models: `lm_mod_base` (lm), `lm_mod_glmnet` (glmnet with tuned penalty/mixture), and `lm_mod_rforest` (ranger with tuned min_n/trees). All required parsnip functions are used.","Code correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Process fidelity is met.","Code sets seed and calls `bootstraps()`. However, the rubric specifies using default parameters. The student explicitly set `times = 25`, which deviates from the 'default parameters' instruction. Deducted 1 point for ProcessFidelity.","Code creates `all_workflows` using `workflow_set`. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) but did not unnest them. Deducted 1 point for ProcessFidelity/OutputAccuracy.","The student redefined the workflow set and models from scratch instead of using the existing `all_workflows` variable as implied by the workflow. They also used `vfold_cv` instead of the `train_resamples` (bootstrap) created in Ex6. While the final unnesting/filtering logic is present, the process fidelity is low due to ignoring previous steps and redefining objects. Deducted 2 points.","Code calls `rank_results` with correct parameters. However, the student performed extensive additional data manipulation (pivoting, selecting specific columns) not required by the rubric, which focuses on simply running the function and comparing. The core requirement is met, but the process is overly complex and deviates from the simple comparison requested. Deducted 1 point for ProcessFidelity.","The student extracted a workflow and finalized it, but the code is highly convoluted, redefining recipes and models again. The `finalize_workflow` call in Q10b is syntactically incorrect (missing comma/argument structure). The final comparison calculates MSE ratio manually rather than using the fitted workflow objects directly as suggested by the template structure. Significant process fidelity issues. Deducted 2 points."
21,20,20,"The student demonstrated a good understanding of the individual components (recipes, models, translation) in the early exercises. However, significant points were lost in later exercises due to deviating from the prescribed workflow (redefining objects, changing parameters, using different resampling methods) and missing specific required steps like unnesting or using stratification. Stick closely to the variable names and parameters specified in the instructions.",2,2,3,3,3,2,2,1,1,1,"Code executes `skimr::skim(dat)` correctly. However, the rubric requires using the pipe operator `|>` to pass data to the function (e.g., `dat |> skimr::skim()`). The student used direct argument passing. Deducted 1 point for ProcessFidelity.","Code correctly sets seed and creates splits. However, the rubric explicitly requires using `strata = 'Sale_Price'` in `initial_split`. The student omitted this parameter. Deducted 1 point for OutputAccuracy/ProcessFidelity.","Code correctly creates the recipe with the specified formula, applies `step_log`, `step_other`, `step_dummy`, `step_center`, and `step_scale` in a logical order, and preps the recipe. All required functions are present.","Code correctly defines three models: `lm_mod_base` (lm engine), `lm_mod_glmnet` (glmnet engine with tuned penalty/mixture), and `lm_mod_rforest` (ranger engine with tuned min_n/trees). All required functions and parameters are present.","Code correctly calls `parsnip::translate()` on all three model objects (`lm_mod_base`, `lm_mod_glmnet`, `lm_mod_rforest`). Process fidelity is met.","Code sets seed and calls `bootstraps()`. However, the rubric specifies using default parameters. The student explicitly set `times = 25`, which deviates from the 'default parameters' instruction. Deducted 1 point for ProcessFidelity.","Code creates the workflow set. However, the rubric requires using `tidyr::unnest()` on the info column to examine contents. The student only selected the columns (`dplyr::select(wflow_id, info)`) but did not unnest them. Deducted 1 point for ProcessFidelity/OutputAccuracy.","The student redefined the workflow set and models in this chunk, changing model specifications (e.g., `mixture = 1` instead of `tune()`, adding `mtry` tuning) and using `vfold_cv` instead of the bootstrap samples from Ex6. This violates ProcessFidelity significantly. While the final unnest/filter/slice logic is present, the input data and model definitions are incorrect relative to the lab flow. Deducted 2 points.","The student did not simply run `workflowsets::rank_results(all_workflows, ...)` as requested. Instead, they performed complex manual comparisons and pivoting. The rubric expects a direct call to `rank_results` on the `all_workflows` object created in previous steps. Deducted 2 points for ProcessFidelity.","The student extracted a workflow and finalized it, but the code is overly complex and deviates from the expected simple workflow (extract -> finalize -> fit -> compare). The finalization step had syntax errors in the provided snippet (`tibble::tibble` placed outside the function call in the markdown representation, though likely intended inside). The comparison logic was custom rather than using the standard `fit` output inspection. Deducted 2 points for ProcessFidelity and CodeExecution clarity."
