Run,Total,OverallComment,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q1_feedback,Q2_feedback,Q3_feedback,Q4_feedback,Q5_feedback,Q6_feedback,Q7_feedback,Q8_feedback,Q9_feedback,Q10_feedback
11,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse workflows, and the written interpretations match the expected results. There is no work for Q7 and Q8, so those receive zero by default. Overall, this is a strong submission on the completed exercises.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^% to get P6, and summing non-churn states; the reported probability (~74.85%) is accurate.","Correct 2x2 transition matrix, proper construction of A and b, use of qr.solve, and verification of πP=π and sum(π)=1; steady-state percent is correctly interpreted (~23%).","All four MH acceptance cases are handled with the correct Poisson ratios and proposal probabilities, leading to the correct min(1,·) formulas.","Implements MH correctly with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample and theoretical quantiles using quantile and qpois; output structure is appropriate.","Uses matrix multiplication and P%^%20 correctly for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages (~76.5% and ~19.6%) are correctly extracted and reported.","Fully implements the provided tibble/map/lead/unnest workflow, computing both covariance formulas across sample sizes and correctly notes that results are essentially identical up to numerical error.",No content provided for this question.,No content provided for this question.,,
12,30,"All six exercises present in the lab are completed with correct code and reasoning, closely following the intended workflows and producing the right interpretations. There are no substantive issues to deduct for. Nice work demonstrating understanding of both Markov chains and Monte Carlo methods.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^% to get P^6, and summing non-churn states from the initial state; reported probability (~74.85%) is accurate.","Correct 2x2 transition matrix, proper construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, yielding the expected min(1,·) formulas; reasoning is clear and complete.","Implements MH sampler with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample quantiles to qpois; process and output structure are correct.","Uses correct initial vector and %*% with P for 1- and 2-year compositions, and P%^%20 to obtain long-run outcomes for good and risky loans; reported 76.5% and 19.6% paid-in-full are accurate.","Code matches the intended workflow: uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas over multiple T; explanation correctly notes they agree up to numerical error.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
13,30,"You completed all six exercises with correct code and reasoning that closely follows the intended workflows. The Markov chain, MH sampling, and covariance tasks are all implemented accurately and clearly. No substantive issues were found in your solutions.",5,5,5,5,5,5,0,0,,,"You correctly defined P, used %^% to get P6, and summed the non-churn states; the reported probability (~74.85%) is accurate. Nice clear workflow and code that should execute without issues.","You built the correct 2x2 transition matrix, formed A as t(I−P) with a constraint row, set b properly, and solved with qr.solve. You also checked pi %*% P and sum(pi), and the steady-state subscriber probability (~23.08%) is correct.","All four MH acceptance cases are handled with the correct Poisson ratio and proposal terms, and you state the final min(1,·) forms as required. The reasoning is concise but complete.","Your MH sampler uses set.seed, a for-loop with runif for proposals and acceptance, and the provided alpha function, storing 2000 samples. You then compare sample and theoretical quantiles (via quantile and qpois) in a clear table; the workflow fully matches the rubric.",You used matrix multiplication with the correct initial vector for 1- and 2-year compositions and used P%^%20 to get long-run outcomes. The extracted probabilities for good and risky loans paid in full after 20 years (~76.5% and ~19.6%) are correct.,"You reproduced the full tibble/map/unnest workflow, using rnorm, lead, map_vec, and the alternative covariance formula correctly. Your written interpretation correctly notes that the two covariance calculations are essentially identical up to numerical error.",There is no Exercise 7 in this lab; no work to grade.,There is no Exercise 8 in this lab; no work to grade.,,
14,30,"Exercises 1–6 are all completed with correct code structure, appropriate use of functions, and accurate interpretations that align with the solution template. The Markov chain, MH sampling, and covariance tasks are all handled well. There are no additional exercises beyond 6 in this lab, so the effective score reflects full credit on all required parts.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states for a new customer; the reported probability (~74.85%) is accurate and the workflow matches the expected process.","Transition matrix P is correct, A and b are constructed properly, qr.solve is used to obtain pi, and you verify pi %*% P and sum(pi); the steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal probabilities, leading to the expected min(1,·) formulas; reasoning is clear and complete.","Implements a valid MH sampler with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample quantiles to qpois; structure and outputs match the rubric.","Uses matrix multiplication and P%^%k correctly to get 1-year, 2-year, and 20-year results; the reported 76.5% (good) and 19.6% (risky) paid in full after 20 years are consistent with the model.","Code follows the provided pattern with set.seed, rnorm, purrr::map, lead, and unnest to compute both covariance formulas across sample sizes; explanation correctly notes they agree up to tiny numerical differences.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
15,30,"Exercises 1–6 are fully and correctly completed, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations align with the expected results. There are no Exercises 7 or 8 in this lab, so those entries are not applicable. Overall, this is a strong and thorough submission.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states for a new customer; the reported probability (~74.85%) is accurate and the workflow matches the expected process.","Transition matrix P is correct, A and b are constructed properly, qr.solve is used to obtain pi, and you verify pi %*% P and sum(pi); the steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are handled with the correct Poisson ratio and proposal terms, leading to the expected min(1, ·) formulas; reasoning is clear and complete.","Implements a valid MH sampler with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample quantiles to qpois; structure and outputs match the rubric.","Uses matrix multiplication with the correct initial state and P (and implicitly P^2) for 1- and 2-year compositions, and P%^%20 to obtain long-run outcomes; the reported 76.5% and 19.6% paid-in-full rates are correct.","Code follows the provided pattern with set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas across sample sizes; explanation correctly notes they agree up to small numerical differences.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
16,30,"Exercises 1–6 are all completed with correct code, appropriate workflows, and accurate interpretations, matching the solution structure very closely. There are no apparent execution or process issues. Note that there were only six exercises in this lab; Q7 and Q8 are not applicable.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states for a new customer; the reported probability (~74.85%) is accurate and the workflow is clear.","Transition matrix, construction of A and b, and use of qr.solve are all correct; you verify pi %*% P and sum(pi), and the steady-state subscriber percentage (~23.08%) is accurate.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal probabilities, leading to the expected min(1, ·) formulas; the reasoning is concise but complete.","Implements the MH sampler with set.seed, runif-based proposals and acceptance using alpha, stores 2000 samples, and compares sample and theoretical quantiles; process and output structure match the rubric.","Uses matrix multiplication and P%^%20 correctly for 1-year, 2-year, and 20-year predictions; the reported 76.5% and 19.6% paid-in-full probabilities match expectations.","Fully implements the tibble/map/unnest workflow with rnorm, lead, and the alternative covariance formula; explanation correctly notes that both covariance calculations agree up to numerical error.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
17,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations are accurate. There is no content for Q7 or Q8 in the file, so those cannot be assessed. Overall, this is a strong submission demonstrating solid understanding of the lab material.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^% to get P^6, and summing non-churn states; probability reported (~74.85%) is accurate. Nice, clear workflow.","Correct 2x2 P matrix, proper construction of A and b, use of qr.solve, and checks of pi %*% P and sum(pi); steady-state subscriber probability (~23.08%) is correct.","All four MH acceptance cases are handled with the correct Poisson and proposal ratios, yielding the expected min(1,·) formulas; reasoning is concise but complete.","Implements MH sampler with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample quantiles to qpois; structure and outputs match expectations.","Uses correct initial vector and %*% with P for 1- and 2-year compositions, and P%^%20 to get long-run outcomes; good and risky loan paid-in-full percentages (~76.5% and ~19.6%) are correct.","Code matches the intended pipeline: set.seed, rnorm data generation, purrr::map over T, dplyr::lead for differences, and tidyr::unnest; explanation correctly notes the two covariance calculations agree up to tiny numerical differences.","No Q7 content was provided in the .qmd, so this question cannot be graded.","No Q8 content was provided in the .qmd, so this question cannot be graded.",,
18,30,"All six exercises are completed with correct code and reasoning, closely following the intended workflows from the lab. Your Markov chain, MH sampling, and covariance implementations are all accurate and well structured. No substantive issues were found in the submitted work.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states for a new customer; the reported probability (~74.85%) is accurate and the workflow matches the expected process.","Transition matrix P is correct, A and b are constructed properly, qr.solve is used to obtain pi, and you verify pi %*% P and sum(pi); the steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are handled with the correct Poisson ratio and proposal terms, leading to the expected min(1,·) formulas; reasoning is clear and complete.","Implements the MH sampler with set.seed, runif-based proposals and acceptance using alpha, stores 2000 samples, and compares sample quantiles to qpois; structure and expected output are correct.","Uses matrix multiplication with the initial state and P (and P%^%20) to get 1-year, 2-year, and 20-year outcomes; the reported 76.5% and 19.6% paid-in-full probabilities match the expected results.","Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas across the required sample sizes; the explanation correctly notes that the two methods agree up to tiny numerical differences.",There is no Exercise 7 in this lab; no work to grade.,There is no Exercise 8 in this lab; no work to grade.,,
19,30,"Exercises 1–6 are fully and correctly completed, with appropriate code structure and clear interpretations that align with the rubric. There are no Exercises 7 or 8 in this lab, so the maximum relevant score is achieved on the graded content. Nice work demonstrating both Markov chain and Monte Carlo concepts.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states for a new customer; the reported probability (~74.85%) is accurate and the workflow matches the expected process.","Transition matrix P is correct, A and b are constructed properly, qr.solve is used to obtain pi, and you verify pi %*% P and sum(pi); the steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are handled with the correct Poisson ratio and proposal terms, and the final min(1, ·) forms match the expected expressions.","Implements a valid MH sampler with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample and theoretical quantiles; process and output structure are correct.","Uses matrix multiplication with the correct initial state and P to get 1- and 2-year compositions, and uses P%^%20 to obtain long-run paid-in-full probabilities for good and risky loans; reported percentages (~76.5% and ~19.6%) are correct.","Code matches the intended workflow: generates data for multiple T, computes both covariance formulas via purrr::map and dplyr::lead, unnests results, and the written interpretation correctly notes they agree up to numerical error.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
20,30,"All six implemented exercises follow the required workflows and use the correct R functions, with accurate interpretations in the markdown. There are no substantive errors or omissions in the code or reasoning. Note that Q7 and Q8 do not exist for this lab, so the graded total reflects the six relevant exercises.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; probability (~75%) is accurate and workflow is clear.","Transition matrix is correct, A and b are constructed properly, qr.solve is used, and both πP=π and sum(π)=1 are checked; steady-state percent is correct.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the target expressions.","Implements MH with set.seed, runif proposals and accept/reject using alpha, stores 2000 samples, and compares sample quantiles to qpois; process and output structure are correct.","Uses matrix multiplication with initial state and P, and P%^%20 for long-run behavior; 1- and 2-year compositions plus 20-year good/risky paid-in-full percentages match expected values.","Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas over the required sample sizes; explanation correctly notes they agree up to numerical error.",No Q7 exercise is present in this lab; no work to grade.,No Q8 exercise is present in this lab; no work to grade.,,
21,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations align with the expected results. There is no content for Q7 and Q8 in the submitted .qmd, so those receive no credit. Overall, this is a strong submission for the parts completed.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1,·) forms match the expected expressions.","MH sampler is correctly coded with proposal and acceptance using alpha, and sample quantiles are compared to qpois; structure and workflow match the rubric.","Matrix powers and %*% are used correctly for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages match expected values.","Code reproduces the provided covariance and alternative covariance calculations over the required sample sizes, and the written comparison correctly notes they are effectively identical.",No content provided for this question in the .qmd file.,No content provided for this question in the .qmd file.,,
22,30,"Exercises 1–6 are fully and correctly completed, with appropriate use of matrix operations, MH sampling, and tidyverse workflows, and the written interpretations align with the expected results. There are no tasks corresponding to Q7 and Q8 in this lab, so they are not applicable. Overall, this is a strong and thorough submission.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the expected expressions.","MH sampler is correctly coded with proposal and acceptance using alpha, and sample quantiles are compared to qpois quantiles as required.","Matrix powers and %*% are used correctly for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages match expected values.","Code reproduces the provided covariance and alternative covariance workflow with map, lead, and unnest, and the written comparison correctly notes near-identical results.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
23,30,"Exercises 1–6 are all completed with correct code structure and reasoning, closely matching the solution workflow and expected results. There are no substantive errors or omissions in the required tasks. Note that Q7 and Q8 do not exist for this lab, so they are not applicable.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","You correctly built P, formed A and b, solved for pi with qr.solve, and verified both pi %*% P and sum(pi); the steady-state subscriber percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1, ·) forms match the expected expressions.","The MH sampler uses set.seed, a proper proposal and acceptance step with alpha(), stores 2000 samples, and compares sample quantiles to qpois; the workflow matches the rubric.","You used matrix powers and %*% correctly for 1-year, 2-year, and 20-year outcomes; the reported 20-year paid-in-full percentages for good and risky loans are correct.","The code follows the provided pattern with set.seed, rnorm, map, lead, and unnest to compute both covariance formulas, and your explanation correctly notes they agree up to tiny numerical differences.",There is no Q7 in this lab; no work to grade.,There is no Q8 in this lab; no work to grade.,,
24,30,"Exercises 1–6 are fully and correctly completed, with appropriate code structure and clear interpretations that align with the solution template. There is no work for Q7 and Q8, so those receive zero by default. Overall, this is a strong submission demonstrating solid understanding of Markov chains, MH sampling, and covariance calculations.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^% for P^6, and summing non-churn states; probability is essentially correct and clearly reported.","Correct 2x2 P, construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state subscriber probability is accurate.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, leading to the correct min(1,·) formulas.","MH sampler is correctly implemented with set.seed, runif proposals and accept/reject using alpha, and quantiles are compared to qpois; structure matches the expected workflow.","Matrix powers and %*% are used correctly for 1-year, 2-year, and 20-year outcomes; good and risky loan paid-in-full percentages match expected values and are stated.","Code reproduces the provided covariance and alternative covariance calculations with map, lead, and unnest; explanation correctly notes they agree up to numerical error.",No content provided for this question.,No content provided for this question.,,
